airline_enc,destination_enc,stops_num,departure_hour,day_of_week,month,day,price
20,9,1,3,3,2,26,1118.0
21,9,1,3,3,2,26,1180.0
21,9,1,19,3,2,26,1180.0
8,9,1,9,3,2,26,1210.0
11,9,1,21,3,2,26,1219.0
11,9,1,9,3,2,26,1232.0
24,9,0,12,3,2,26,1394.0
20,9,1,4,3,2,26,1475.0
8,9,1,2,4,2,27,840.0
9,9,1,2,4,2,27,920.0
10,9,1,9,4,2,27,959.0
1,9,1,8,4,2,27,937.0
9,9,1,9,4,2,27,970.0
29,9,2,11,4,2,27,1022.0
20,9,1,19,4,2,27,1052.0
9,9,1,21,4,2,27,1070.0
11,9,1,9,4,2,27,1231.0
24,9,0,12,4,2,27,1409.0
8,9,1,9,4,2,27,1449.0
20,9,1,4,4,2,27,1524.0
15,8,0,3,6,2,22,433.0
2,8,0,22,6,2,22,502.0
2,8,0,10,6,2,22,541.0
24,8,0,7,6,2,22,725.0
19,8,0,0,6,2,22,892.0
24,8,0,1,6,2,22,1102.0
2,8,0,10,0,2,23,419.0
2,8,0,22,0,2,23,419.0
24,8,0,7,0,2,23,525.0
24,8,0,1,0,2,23,725.0
26,8,1,1,0,2,23,987.0
2,8,0,10,1,2,24,334.0
25,8,0,7,1,2,24,363.0
2,8,0,22,1,2,24,334.0
1,8,1,17,1,2,24,454.0
19,8,0,0,1,2,24,571.0
24,8,0,1,1,2,24,639.0
24,8,1,12,1,2,24,2208.0
2,8,0,10,2,2,25,334.0
2,8,0,22,2,2,25,334.0
25,8,0,7,2,2,25,452.0
19,8,0,0,2,2,25,571.0
1,8,1,8,2,2,25,544.0
25,8,0,1,2,2,25,578.0
29,8,1,23,2,2,25,1396.0
24,8,1,12,2,2,25,1826.0
24,8,1,1,2,2,25,2071.0
25,8,0,7,3,2,26,297.0
2,8,0,10,3,2,26,324.0
2,8,0,22,3,2,26,324.0
25,8,0,1,3,2,26,356.0
19,8,0,0,3,2,26,495.0
24,8,1,12,3,2,26,1684.0
24,8,1,1,3,2,26,1750.0
2,8,0,10,4,2,27,297.0
2,8,0,22,4,2,27,324.0
25,8,0,7,4,2,27,336.0
25,8,0,1,4,2,27,361.0
19,8,0,0,4,2,27,452.0
19,8,2,0,4,2,27,1124.0
24,8,1,12,4,2,27,1658.0
24,8,1,1,4,2,27,1701.0
2,8,0,22,5,2,28,297.0
25,8,0,7,5,2,28,313.0
2,8,0,10,5,2,28,324.0
25,8,0,1,5,2,28,351.0
19,8,0,0,5,2,28,784.0
26,8,1,1,5,2,28,713.0
24,8,1,1,5,2,28,1684.0
24,8,1,12,5,2,28,1701.0
15,8,0,3,6,3,1,256.0
2,8,0,10,6,3,1,262.0
25,8,0,7,6,3,1,297.0
2,8,0,22,6,3,1,262.0
25,8,0,1,6,3,1,323.0
19,8,0,0,6,3,1,477.0
24,8,1,12,6,3,1,1783.0
19,8,3,0,6,3,1,2393.0
2,8,0,10,0,3,2,242.0
24,8,0,7,0,3,2,297.0
2,8,0,22,0,3,2,242.0
24,8,0,1,0,3,2,323.0
19,8,0,0,0,3,2,426.0
19,8,2,0,0,3,2,1079.0
8,9,1,21,6,2,22,1559.0
1,9,1,17,0,2,23,977.0
8,9,1,21,0,2,23,1324.0
1,9,1,8,0,2,23,1108.0
8,9,1,21,0,2,23,1255.0
20,9,1,19,0,2,23,1496.0
8,9,2,20,1,2,24,1015.0
9,9,1,21,1,2,24,1227.0
8,9,2,20,1,2,24,1039.0
8,9,2,20,1,2,24,1158.0
21,9,1,4,1,2,24,1434.0
8,9,1,9,1,2,24,1790.0
1,8,1,17,1,2,24,519.0
25,8,0,7,2,2,25,453.0
19,8,0,0,2,2,25,572.0
25,8,0,1,2,2,25,486.0
1,8,1,8,2,2,25,545.0
29,8,1,23,2,2,25,1399.0
24,8,1,12,2,2,25,1830.0
24,8,1,1,2,2,25,2076.0
25,8,0,7,3,2,26,298.0
2,8,0,10,3,2,26,325.0
2,8,0,22,3,2,26,325.0
25,8,0,1,3,2,26,357.0
19,8,0,0,3,2,26,496.0
24,8,1,12,3,2,26,1688.0
24,8,1,1,3,2,26,1754.0
2,8,0,22,4,2,27,325.0
25,8,0,7,4,2,27,337.0
25,8,0,1,4,2,27,382.0
19,8,0,0,4,2,27,453.0
19,8,2,0,4,2,27,1126.0
24,8,1,12,4,2,27,1662.0
24,8,1,1,4,2,27,1705.0
24,8,0,7,5,2,28,313.0
2,8,0,10,5,2,28,325.0
24,8,0,1,5,2,28,328.0
26,8,1,1,5,2,28,715.0
19,8,0,0,5,2,28,786.0
16,4,2,16,6,2,22,552.0
29,4,1,9,6,2,22,584.0
0,4,1,4,6,2,22,643.0
20,4,0,4,6,2,22,876.0
0,4,1,2,6,2,22,745.0
20,4,0,3,6,2,22,1016.0
20,4,0,19,6,2,22,1016.0
13,4,1,21,6,2,22,1096.0
24,4,0,18,6,2,22,1468.0
20,4,0,10,6,2,22,1543.0
20,4,0,11,6,2,22,1543.0
11,4,1,16,6,2,22,2138.0
18,4,1,4,0,2,23,460.0
20,4,0,4,0,2,23,646.0
24,4,0,18,0,2,23,692.0
16,4,2,16,0,2,23,586.0
29,4,2,11,0,2,23,598.0
20,4,0,10,0,2,23,672.0
20,4,0,3,0,2,23,696.0
20,4,0,19,0,2,23,696.0
0,4,1,14,0,2,23,732.0
20,4,0,11,0,2,23,756.0
11,4,1,16,0,2,23,2155.0
29,4,2,11,1,2,24,598.0
29,4,1,9,1,2,24,650.0
24,4,0,18,1,2,24,679.0
20,4,0,11,1,2,24,783.0
16,4,2,16,1,2,24,641.0
0,4,1,4,1,2,24,661.0
0,4,1,14,1,2,24,684.0
0,4,1,2,1,2,24,726.0
20,4,0,10,1,2,24,876.0
20,4,0,4,1,2,24,937.0
11,4,1,16,1,2,24,1106.0
20,4,0,3,1,2,24,1319.0
20,4,0,19,1,2,24,1543.0
18,4,1,4,2,2,25,424.0
29,4,2,11,2,2,25,556.0
29,4,1,9,2,2,25,650.0
24,4,0,18,2,2,25,770.0
20,4,0,11,2,2,25,783.0
29,4,1,23,2,2,25,598.0
16,4,2,17,2,2,25,608.0
20,4,0,4,2,2,25,825.0
20,4,0,20,2,2,25,825.0
13,4,1,21,2,2,25,1015.0
20,4,0,3,2,2,25,1125.0
20,4,0,10,2,2,25,1543.0
18,4,1,4,3,2,26,424.0
24,4,0,18,3,2,26,626.0
20,4,0,3,3,2,26,652.0
16,4,2,16,3,2,26,510.0
20,4,0,10,3,2,26,688.0
0,4,1,14,3,2,26,715.0
20,4,0,11,3,2,26,732.0
20,4,0,19,3,2,26,732.0
20,4,0,4,3,2,26,782.0
11,4,1,16,3,2,26,1089.0
16,4,2,16,4,2,27,558.0
24,4,0,18,4,2,27,647.0
0,4,1,14,4,2,27,653.0
20,4,0,10,4,2,27,746.0
20,4,0,11,4,2,27,783.0
0,4,1,4,4,2,27,606.0
22,4,1,4,4,2,27,627.0
20,4,0,19,4,2,27,825.0
20,4,0,4,4,2,27,937.0
11,4,1,16,4,2,27,1025.0
20,4,0,3,4,2,27,1319.0
20,4,0,10,5,2,28,651.0
20,4,0,3,5,2,28,693.0
20,4,0,11,5,2,28,693.0
24,4,0,18,5,2,28,733.0
22,4,1,4,5,2,28,602.0
0,4,1,4,5,2,28,673.0
0,4,1,14,5,2,28,718.0
20,4,0,4,5,2,28,744.0
20,4,0,19,5,2,28,744.0
11,4,1,16,5,2,28,1388.0
24,11,0,23,6,2,22,404.0
17,11,0,22,6,2,22,446.0
17,11,1,9,6,2,22,515.0
24,11,0,17,6,2,22,665.0
17,11,1,14,6,2,22,419.0
17,11,1,14,6,2,22,453.0
17,11,1,12,6,2,22,485.0
1,11,0,16,6,2,22,677.0
17,11,0,22,0,2,23,363.0
24,11,0,17,0,2,23,386.0
24,11,0,23,0,2,23,386.0
17,11,1,9,0,2,23,454.0
17,11,1,12,0,2,23,466.0
1,11,1,17,0,2,23,576.0
1,11,0,16,0,2,23,653.0
1,11,1,8,0,2,23,1293.0
24,11,0,23,1,2,24,328.0
24,11,0,17,1,2,24,333.0
17,11,0,22,1,2,24,377.0
1,11,1,8,1,2,24,359.0
1,11,1,17,1,2,24,359.0
1,11,0,16,1,2,24,419.0
17,11,1,9,1,2,24,478.0
11,11,1,4,1,2,24,1227.0
1,11,0,9,2,2,25,301.0
17,11,0,22,2,2,25,314.0
24,11,0,23,2,2,25,358.0
24,11,0,17,2,2,25,358.0
17,11,1,12,2,2,25,428.0
24,11,1,1,2,2,25,1335.0
17,11,0,22,3,2,26,264.0
24,11,0,17,3,2,26,267.0
24,11,0,23,3,2,26,267.0
1,11,1,17,3,2,26,330.0
17,11,1,9,3,2,26,384.0
17,11,1,12,3,2,26,384.0
1,11,0,16,3,2,26,483.0
1,11,1,8,3,2,26,488.0
11,11,1,4,3,2,26,1175.0
24,11,0,23,4,2,27,267.0
17,11,0,22,4,2,27,282.0
24,11,0,17,4,2,27,328.0
17,11,1,9,4,2,27,376.0
1,11,0,16,4,2,27,438.0
17,11,1,14,4,2,27,270.0
17,11,1,14,4,2,27,316.0
17,11,1,12,4,2,27,367.0
1,11,1,8,4,2,27,533.0
17,11,1,14,5,2,28,298.0
24,11,0,17,5,2,28,396.0
24,11,0,23,5,2,28,396.0
17,11,0,22,5,2,28,409.0
17,11,1,14,5,2,28,293.0
17,11,1,14,5,2,28,375.0
17,11,1,9,5,2,28,386.0
1,11,0,16,5,2,28,500.0
17,11,0,22,6,3,1,317.0
24,11,0,17,6,3,1,328.0
24,11,0,23,6,3,1,328.0
17,11,1,3,6,3,1,393.0
17,11,1,9,6,3,1,411.0
17,11,1,12,6,3,1,411.0
1,11,0,16,6,3,1,417.0
17,11,0,22,0,3,2,240.0
24,11,0,23,0,3,2,282.0
1,11,0,16,0,3,2,286.0
24,11,0,17,0,3,2,300.0
17,11,1,3,0,3,2,343.0
17,11,1,9,0,3,2,343.0
1,11,0,16,1,3,3,263.0
24,11,0,23,1,3,3,310.0
24,11,0,17,1,3,3,355.0
1,11,1,8,1,3,3,315.0
1,11,1,17,1,3,3,315.0
17,11,1,14,1,3,3,321.0
1,11,1,17,1,3,3,330.0
17,11,1,9,1,3,3,338.0
17,11,1,3,1,3,3,344.0
17,11,0,22,1,3,3,416.0
1,3,0,17,6,2,22,553.0
1,3,0,8,6,2,22,660.0
24,3,0,0,6,2,22,784.0
17,3,1,14,6,2,22,462.0
17,3,1,12,6,2,22,505.0
17,3,1,12,6,2,22,549.0
17,3,1,9,6,2,22,568.0
17,3,1,17,6,2,22,579.0
1,3,0,17,0,2,23,485.0
17,3,1,9,0,2,23,528.0
1,3,0,8,0,2,23,631.0
17,3,1,22,0,2,23,454.0
17,3,1,9,0,2,23,506.0
17,3,1,12,0,2,23,518.0
17,3,1,17,0,2,23,518.0
24,3,0,14,0,2,23,1149.0
24,3,0,0,0,2,23,1291.0
17,3,1,9,1,2,24,512.0
1,3,0,8,1,2,24,553.0
1,3,0,17,1,2,24,553.0
24,3,0,0,1,2,24,733.0
24,3,0,14,1,2,24,733.0
17,3,1,22,1,2,24,461.0
17,3,1,12,1,2,24,522.0
17,3,1,17,1,2,24,534.0
17,3,1,13,1,2,24,549.0
1,3,0,8,2,2,25,433.0
1,3,1,9,2,2,25,456.0
24,3,0,14,2,2,25,584.0
17,3,1,13,2,2,25,356.0
17,3,1,12,2,2,25,437.0
17,3,1,9,2,2,25,459.0
1,3,0,19,2,2,25,518.0
24,3,0,0,2,2,25,612.0
24,3,1,8,2,2,25,900.0
24,3,0,14,3,2,26,413.0
24,3,0,0,3,2,26,433.0
1,3,0,17,3,2,26,463.0
1,3,0,8,3,2,26,499.0
17,3,1,14,3,2,26,450.0
17,3,1,17,3,2,26,454.0
17,3,1,22,3,2,26,460.0
17,3,1,9,3,2,26,462.0
17,3,1,12,3,2,26,484.0
24,3,0,14,4,2,27,430.0
17,3,1,9,4,2,27,471.0
1,3,0,8,4,2,27,502.0
1,3,0,17,4,2,27,513.0
24,3,0,0,4,2,27,634.0
17,3,1,14,4,2,27,450.0
17,3,1,12,4,2,27,462.0
17,3,1,17,4,2,27,462.0
17,3,1,22,4,2,27,519.0
24,3,0,0,5,2,28,467.0
17,3,1,9,5,2,28,473.0
24,3,0,14,5,2,28,579.0
1,3,0,8,5,2,28,580.0
17,3,1,14,5,2,28,462.0
17,3,1,12,5,2,28,473.0
17,3,1,17,5,2,28,473.0
1,3,1,16,5,2,28,524.0
1,3,0,17,5,2,28,757.0
17,3,1,9,6,3,1,465.0
1,3,0,8,6,3,1,548.0
24,3,0,0,6,3,1,630.0
24,3,0,14,6,3,1,630.0
17,3,1,3,6,3,1,456.0
17,3,1,12,6,3,1,465.0
17,3,1,17,6,3,1,485.0
1,3,1,16,6,3,1,516.0
1,3,1,16,6,3,1,552.0
1,3,0,17,6,3,1,609.0
1,3,1,16,0,3,2,398.0
1,3,0,8,0,3,2,403.0
1,3,0,17,0,3,2,433.0
24,3,0,14,0,3,2,467.0
24,3,0,0,0,3,2,518.0
17,3,1,9,0,3,2,410.0
17,3,1,17,0,3,2,418.0
17,3,1,12,0,3,2,426.0
16,13,2,16,6,2,22,835.0
20,13,1,11,6,2,22,878.0
11,13,1,21,6,2,22,1025.0
8,13,1,9,6,2,22,1160.0
20,13,1,10,6,2,22,845.0
20,13,1,19,6,2,22,918.0
20,13,1,4,6,2,22,1013.0
8,13,1,21,6,2,22,1160.0
24,13,0,0,6,2,22,1453.0
4,13,2,0,6,2,22,1946.0
16,13,2,16,0,2,23,835.0
9,13,2,20,0,2,23,864.0
20,13,1,4,0,2,23,957.0
9,13,1,21,0,2,23,977.0
20,13,1,10,0,2,23,918.0
20,13,1,19,0,2,23,918.0
20,13,1,11,0,2,23,1156.0
11,13,1,21,0,2,23,1157.0
8,13,1,2,0,2,23,1175.0
24,13,2,7,0,2,23,1220.0
8,13,1,9,0,2,23,1602.0
28,13,1,7,0,2,23,1924.0
24,13,3,14,0,2,23,2236.0
11,13,1,9,0,2,23,3136.0
16,13,2,16,1,2,24,835.0
8,13,2,20,1,2,24,901.0
20,13,1,11,1,2,24,1047.0
8,13,1,9,1,2,24,1213.0
8,13,1,21,1,2,24,1187.0
1,13,1,17,1,2,24,1208.0
20,13,1,4,1,2,24,1226.0
28,13,1,7,1,2,24,1694.0
11,13,1,9,1,2,24,1732.0
11,13,2,4,1,2,24,1934.0
16,13,2,17,2,2,25,909.0
24,13,0,0,2,2,25,966.0
20,13,1,4,2,2,25,1073.0
11,13,1,9,2,2,25,1142.0
8,13,1,2,2,2,25,1187.0
29,13,1,21,2,2,25,1052.0
11,13,1,21,2,2,25,1137.0
8,13,1,9,2,2,25,1187.0
9,13,1,21,2,2,25,1187.0
11,13,2,9,2,2,25,1647.0
11,13,1,4,2,2,25,2073.0
16,13,2,16,3,2,26,860.0
11,13,1,9,3,2,26,1071.0
8,13,1,9,3,2,26,1149.0
20,13,1,3,3,2,26,1206.0
8,13,1,2,3,2,26,1114.0
20,13,1,19,3,2,26,1136.0
11,13,1,21,3,2,26,1142.0
8,13,1,2,3,2,26,1175.0
9,13,1,21,3,2,26,1175.0
24,13,2,7,3,2,26,1192.0
20,13,1,19,3,2,26,1206.0
20,13,1,4,3,2,26,1293.0
28,13,1,7,3,2,26,1678.0
11,13,2,9,3,2,26,1874.0
16,13,2,15,4,2,27,835.0
20,13,1,4,4,2,27,1145.0
8,13,1,2,4,2,27,1175.0
16,13,2,16,4,2,27,906.0
8,13,1,21,4,2,27,1003.0
20,13,1,19,4,2,27,1018.0
20,13,1,11,4,2,27,1145.0
9,13,1,21,4,2,27,1175.0
20,13,1,19,4,2,27,1232.0
8,13,1,9,4,2,27,1282.0
24,13,0,0,4,2,27,1320.0
11,13,1,9,4,2,27,1406.0
11,13,2,9,4,2,27,1789.0
11,13,1,4,4,2,27,2048.0
20,13,1,3,5,2,28,1181.0
11,13,1,9,5,2,28,1250.0
8,13,1,9,5,2,28,1399.0
20,13,1,11,5,2,28,1004.0
20,13,1,4,5,2,28,1055.0
20,13,1,10,5,2,28,1181.0
20,13,1,19,5,2,28,1181.0
11,13,1,16,5,2,28,1245.0
20,13,1,4,5,2,28,1268.0
20,13,1,11,5,2,28,1268.0
24,13,2,7,5,2,28,1296.0
16,13,2,16,5,2,28,1383.0
7,13,1,11,5,2,28,1674.0
11,13,2,9,5,2,28,1957.0
28,13,1,7,5,2,28,2199.0
20,6,1,10,6,2,22,1096.0
20,6,1,11,6,2,22,1137.0
8,6,1,21,6,2,22,1280.0
20,6,1,19,6,2,22,1299.0
11,6,1,21,6,2,22,1761.0
1,6,1,17,6,2,22,1174.0
24,6,0,0,6,2,22,2178.0
28,6,1,7,6,2,22,3538.0
16,6,2,16,0,2,23,928.0
9,6,2,20,0,2,23,1035.0
9,6,1,21,0,2,23,1100.0
20,6,1,4,0,2,23,1375.0
11,6,1,21,0,2,23,1512.0
29,6,1,17,0,2,23,1166.0
8,6,1,2,0,2,23,1270.0
22,6,1,4,0,2,23,1314.0
24,6,2,7,0,2,23,1337.0
20,6,1,19,0,2,23,1428.0
8,6,1,9,0,2,23,1754.0
28,6,1,7,0,2,23,1854.0
12,6,1,9,0,2,23,3569.0
8,6,2,20,1,2,24,1147.0
1,6,1,8,1,2,24,1191.0
8,6,1,9,1,2,24,1456.0
1,6,1,17,1,2,24,1168.0
24,6,2,7,1,2,24,1194.0
16,6,2,15,1,2,24,1359.0
8,6,1,21,1,2,24,1456.0
11,6,1,16,1,2,24,1465.0
28,6,1,7,1,2,24,1720.0
20,6,1,4,1,2,24,1830.0
11,6,1,21,1,2,24,1844.0
11,6,1,21,2,2,25,1254.0
20,6,1,4,2,2,25,1298.0
24,6,0,0,2,2,25,1527.0
16,6,2,17,2,2,25,928.0
1,6,1,8,2,2,25,1170.0
11,6,1,9,2,2,25,1195.0
20,6,1,11,2,2,25,1415.0
20,6,1,20,2,2,25,1492.0
10,6,1,2,2,2,25,1560.0
10,6,1,9,2,2,25,1560.0
10,6,1,21,2,2,25,1560.0
24,6,1,1,2,2,25,1800.0
8,6,2,20,3,2,26,1035.0
10,6,1,21,3,2,26,1144.0
10,6,1,9,3,2,26,1209.0
20,6,1,3,3,2,26,1392.0
16,6,2,16,3,2,26,928.0
1,6,1,17,3,2,26,1136.0
1,6,1,8,3,2,26,1259.0
9,6,1,2,3,2,26,1270.0
24,6,2,7,3,2,26,1337.0
20,6,1,4,3,2,26,1469.0
11,6,1,21,3,2,26,1569.0
28,6,1,7,3,2,26,1724.0
24,6,1,1,3,2,26,1979.0
8,6,1,9,4,2,27,1100.0
1,6,1,8,4,2,27,1136.0
11,6,1,9,4,2,27,1208.0
24,6,2,18,4,2,27,1088.0
8,6,1,21,4,2,27,1166.0
8,6,1,2,4,2,27,1270.0
8,6,1,21,4,2,27,1375.0
24,6,0,0,4,2,27,1562.0
28,6,1,8,4,2,27,1700.0
11,6,1,21,4,2,27,1847.0
22,6,1,4,5,2,28,1008.0
1,6,1,17,5,2,28,1123.0
8,6,1,2,5,2,28,1450.0
8,6,2,20,5,2,28,1266.0
24,6,2,7,5,2,28,1337.0
1,6,1,8,5,2,28,1433.0
8,6,1,9,5,2,28,1450.0
8,6,1,21,5,2,28,1450.0
20,6,1,10,5,2,28,1553.0
20,6,1,11,5,2,28,1701.0
28,6,1,7,5,2,28,1720.0
11,6,1,9,5,2,28,1847.0
11,6,1,21,5,2,28,1847.0
4,17,1,0,6,2,22,1074.0
4,17,2,0,6,2,22,1252.0
8,17,1,21,6,2,22,1347.0
4,17,1,0,6,2,22,1221.0
2,17,1,22,6,2,22,1404.0
1,17,1,8,6,2,22,1416.0
4,17,1,0,6,2,22,1500.0
4,17,1,0,6,2,22,1645.0
4,17,1,0,6,2,22,1645.0
20,17,1,10,6,2,22,1772.0
11,17,1,16,6,2,22,3966.0
2,17,1,22,0,2,23,1009.0
1,17,1,8,0,2,23,1164.0
24,17,0,20,0,2,23,1245.0
4,17,1,0,0,2,23,1297.0
24,17,1,1,0,2,23,1399.0
24,17,1,7,0,2,23,1399.0
24,17,1,14,0,2,23,1421.0
4,17,1,0,0,2,23,1442.0
26,17,1,1,0,2,23,1631.0
24,17,1,7,0,2,23,2836.0
2,17,1,22,1,2,24,949.0
4,17,1,0,1,2,24,1016.0
4,17,2,0,1,2,24,1032.0
1,17,1,8,1,2,24,1206.0
24,17,2,17,1,2,24,1313.0
4,17,1,0,1,2,24,1500.0
26,17,1,1,1,2,24,1631.0
8,17,1,21,1,2,24,1925.0
24,17,1,7,1,2,24,2600.0
4,17,1,0,2,2,25,955.0
2,17,1,22,2,2,25,1102.0
24,17,0,20,2,2,25,1138.0
4,17,2,0,2,2,25,1151.0
4,17,1,0,2,2,25,890.0
4,17,1,0,2,2,25,928.0
1,17,1,8,2,2,25,1092.0
5,17,1,0,2,2,25,1181.0
4,17,1,0,2,2,25,1239.0
4,17,1,0,2,2,25,1239.0
2,17,1,22,3,2,26,911.0
24,17,1,7,3,2,26,1024.0
4,17,1,0,3,2,26,986.0
4,17,1,0,3,2,26,1059.0
1,17,1,8,3,2,26,1124.0
24,17,1,12,3,2,26,1138.0
4,17,1,0,3,2,26,1147.0
24,17,1,12,3,2,26,1173.0
24,17,1,1,3,2,26,1261.0
4,17,1,0,3,2,26,1297.0
8,17,1,21,3,2,26,1857.0
26,17,1,1,3,2,26,2923.0
2,17,1,22,4,2,27,1075.0
1,17,1,8,4,2,27,1121.0
24,17,0,20,4,2,27,1153.0
24,17,1,1,4,2,27,1317.0
4,17,1,0,4,2,27,1442.0
27,17,1,23,4,2,27,1484.0
27,17,1,2,4,2,27,1617.0
26,17,1,1,4,2,27,1720.0
24,17,0,20,5,2,28,1102.0
4,17,1,0,5,2,28,868.0
4,17,1,0,5,2,28,928.0
2,17,1,22,5,2,28,1039.0
4,17,1,0,5,2,28,1068.0
4,17,1,0,5,2,28,1117.0
4,17,2,0,5,2,28,1134.0
4,17,1,0,5,2,28,1239.0
4,17,1,0,5,2,28,1239.0
2,16,1,22,6,2,22,1142.0
24,16,0,0,6,2,22,1788.0
11,16,1,21,6,2,22,1259.0
20,16,1,4,6,2,22,1474.0
20,16,1,10,6,2,22,1479.0
8,16,1,9,6,2,22,1726.0
8,16,1,21,6,2,22,1726.0
24,16,1,7,6,2,22,1965.0
26,16,1,1,6,2,22,2990.0
2,16,1,22,0,2,23,984.0
24,16,1,7,0,2,23,1396.0
20,16,1,4,0,2,23,1419.0
24,16,1,1,0,2,23,1456.0
26,16,1,1,0,2,23,1632.0
1,16,1,17,0,2,23,1392.0
24,16,1,7,0,2,23,1396.0
24,16,1,7,0,2,23,1483.0
11,16,1,21,0,2,23,1511.0
24,16,1,7,0,2,23,1651.0
8,16,1,21,0,2,23,1715.0
24,16,1,12,0,2,23,1866.0
2,16,1,22,1,2,24,789.0
24,16,0,0,1,2,24,1133.0
24,16,1,1,1,2,24,1215.0
24,16,1,1,1,2,24,1231.0
11,16,1,4,1,2,24,1270.0
24,16,1,1,1,2,24,1213.0
24,16,1,7,1,2,24,1262.0
24,16,1,7,1,2,24,1326.0
24,16,1,12,1,2,24,2672.0
2,16,1,22,2,2,25,827.0
24,16,1,12,2,2,25,1421.0
26,16,1,1,2,2,25,1583.0
24,16,1,1,2,2,25,1288.0
1,16,1,19,2,2,25,1311.0
20,16,1,4,2,2,25,1419.0
11,16,1,9,2,2,25,1426.0
24,16,1,7,2,2,25,1433.0
24,16,1,7,2,2,25,1451.0
24,16,1,0,2,2,25,1616.0
19,16,1,0,2,2,25,2081.0
2,16,1,10,3,2,26,825.0
11,16,1,16,3,2,26,1254.0
24,16,1,1,3,2,26,1302.0
2,16,1,22,3,2,26,912.0
11,16,1,4,3,2,26,1254.0
24,16,1,1,3,2,26,1273.0
24,16,1,7,3,2,26,1278.0
24,16,1,7,3,2,26,1289.0
20,16,1,3,3,2,26,1313.0
24,16,1,12,3,2,26,1329.0
19,16,1,0,3,2,26,2461.0
24,16,0,0,4,2,27,1067.0
2,16,1,22,4,2,27,873.0
2,16,1,10,4,2,27,917.0
11,16,1,16,4,2,27,1270.0
24,16,1,12,4,2,27,1308.0
24,16,1,12,4,2,27,1460.0
2,16,1,22,5,2,28,796.0
2,16,1,10,5,2,28,904.0
24,16,0,0,5,2,28,1364.0
24,16,1,7,5,2,28,1289.0
11,16,1,4,5,2,28,1376.0
19,16,1,0,5,2,28,2461.0
2,16,1,22,6,3,1,787.0
19,16,1,0,6,3,1,1028.0
24,16,1,12,6,3,1,1076.0
24,16,0,0,6,3,1,1229.0
4,16,1,0,6,3,1,1023.0
24,16,1,1,6,3,1,1057.0
26,16,1,1,6,3,1,1058.0
26,16,1,1,6,3,1,1308.0
30,10,0,11,6,2,22,284.0
8,10,0,20,6,2,22,349.0
16,10,0,16,6,2,22,351.0
24,10,0,7,6,2,22,385.0
24,10,0,13,6,2,22,385.0
24,10,0,18,6,2,22,385.0
8,10,1,21,6,2,22,638.0
29,10,1,21,6,2,22,664.0
30,10,0,11,0,2,23,284.0
8,10,0,20,0,2,23,344.0
16,10,0,16,0,2,23,351.0
24,10,0,7,0,2,23,385.0
24,10,0,13,0,2,23,385.0
24,10,0,18,0,2,23,385.0
8,10,1,21,0,2,23,633.0
6,10,0,16,1,2,24,269.0
30,10,0,11,1,2,24,284.0
8,10,0,20,1,2,24,349.0
16,10,0,15,1,2,24,351.0
16,10,0,16,1,2,24,351.0
24,10,0,7,1,2,24,385.0
24,10,0,13,1,2,24,385.0
24,10,0,18,1,2,24,385.0
29,10,0,11,2,2,25,284.0
8,10,0,20,2,2,25,349.0
16,10,0,17,2,2,25,361.0
24,10,0,7,2,2,25,385.0
24,10,0,13,2,2,25,385.0
24,10,0,18,2,2,25,385.0
29,10,1,21,2,2,25,633.0
8,10,1,21,2,2,25,633.0
29,10,0,11,3,2,26,284.0
8,10,0,20,3,2,26,344.0
16,10,0,16,3,2,26,351.0
24,10,0,13,3,2,26,385.0
16,10,0,15,3,2,26,351.0
24,10,0,7,3,2,26,385.0
24,10,0,18,3,2,26,385.0
8,10,1,21,3,2,26,633.0
30,10,0,11,4,2,27,290.0
8,10,0,20,4,2,27,344.0
16,10,0,15,4,2,27,351.0
16,10,0,16,4,2,27,351.0
24,10,0,7,4,2,27,385.0
24,10,0,13,4,2,27,385.0
24,10,0,18,4,2,27,385.0
30,10,0,11,5,2,28,284.0
8,10,0,20,5,2,28,349.0
16,10,0,16,5,2,28,351.0
24,10,0,7,5,2,28,385.0
24,10,0,18,5,2,28,385.0
24,10,0,13,5,2,28,398.0
8,10,1,21,5,2,28,821.0
8,10,1,21,5,2,28,846.0
30,10,0,11,6,3,1,290.0
8,10,0,20,6,3,1,349.0
16,10,0,16,6,3,1,351.0
24,10,0,7,6,3,1,385.0
24,10,0,18,6,3,1,385.0
24,10,0,13,6,3,1,542.0
29,10,1,21,6,3,1,638.0
8,10,1,21,6,3,1,816.0
8,10,0,20,0,3,2,344.0
16,10,0,16,0,3,2,351.0
24,10,0,7,0,3,2,385.0
30,10,0,11,0,3,2,419.0
24,10,0,18,0,3,2,385.0
24,10,0,13,0,3,2,505.0
29,10,1,21,0,3,2,633.0
8,10,1,21,0,3,2,746.0
6,10,0,16,1,3,3,243.0
29,10,0,11,1,3,3,290.0
8,10,0,20,1,3,3,349.0
16,10,0,15,1,3,3,351.0
16,10,0,16,1,3,3,351.0
24,10,0,7,1,3,3,385.0
24,10,0,13,1,3,3,385.0
24,10,0,18,1,3,3,385.0
0,0,0,21,6,2,22,629.0
11,0,0,21,6,2,22,667.0
20,0,1,11,6,2,22,610.0
20,0,1,11,6,2,22,750.0
1,0,1,16,6,2,22,893.0
20,0,1,4,6,2,22,937.0
1,0,1,16,6,2,22,1051.0
11,0,0,16,6,2,22,1682.0
